,Year,Ceftazidim,Ciprofloxacin,Gentamicin
16138,2014,24.0,30.0,18.0
16139,2014,23.0,36.0,19.0
16140,2014,27.0,29.0,19.0
16141,2014,25.0,29.0,19.0
16142,2014,24.0,28.0,18.0
16143,2014,24.0,26.0,18.0
16144,2014,25.0,33.0,18.0
16145,2014,23.0,27.0,17.0
16146,2014,23.0,27.0,16.0
16147,2014,24.0,29.0,17.0
16148,2014,26.0,31.0,18.0
16149,2014,24.0,28.0,19.0
16150,2014,25.0,28.0,18.0
16151,2014,24.0,30.0,17.0
16152,2014,26.0,26.0,18.0
16153,2014,24.0,31.0,19.0
16154,2014,23.0,30.0,17.0
16155,2014,24.0,34.0,19.0
16156,2014,27.0,38.0,19.0
16157,2014,23.0,29.0,16.0
16158,2014,27.0,32.0,19.0
16159,2014,26.0,35.0,20.0
16160,2014,23.0,29.0,18.0
16161,2014,25.0,32.0,19.0
16162,2014,24.0,31.0,20.0
16163,2014,26.0,33.0,20.0
16164,2014,28.0,36.0,18.0
16165,2014,25.0,30.0,19.0
16166,2014,25.0,31.0,18.0
16167,2014,23.0,29.0,17.0
16168,2014,25.0,29.0,18.0
16169,2014,25.0,30.0,22.0
16170,2014,25.0,28.0,19.0
16171,2014,24.0,34.0,19.0
16172,2014,26.0,6.0,8.0
16173,2014,27.0,30.0,19.0
16174,2014,24.0,27.0,19.0
16175,2014,27.0,33.0,19.0
16176,2014,26.0,30.0,16.0
16177,2014,23.0,28.0,19.0
16178,2014,28.0,39.0,19.0
16179,2014,25.0,30.0,19.0
16180,2014,28.0,31.0,19.0
16181,2014,25.0,6.0,6.0
16182,2014,25.0,33.0,19.0
16183,2014,18.0,6.0,6.0
16184,2014,24.0,26.0,18.0
16185,2014,27.0,30.0,19.0
16186,2014,23.0,30.0,19.0
16187,2014,24.0,24.0,6.0
16188,2014,23.0,30.0,19.0
16189,2014,24.0,35.0,19.0
16190,2014,24.0,30.0,19.0
16191,2014,22.0,23.0,19.0
16192,2014,25.0,30.0,20.0
16193,2014,23.0,28.0,18.0
16194,2014,23.0,25.0,20.0
16195,2014,27.0,38.0,19.0
16196,2014,25.0,25.0,18.0
16197,2014,25.0,24.0,19.0
16198,2014,29.0,38.0,20.0
16199,2014,23.0,28.0,22.0
16200,2014,29.0,34.0,19.0
16201,2014,26.0,26.0,18.0
16202,2014,25.0,32.0,18.0
16203,2014,25.0,31.0,19.0
16204,2014,24.0,28.0,18.0
16205,2014,23.0,23.0,18.0
16206,2014,25.0,29.0,19.0
16207,2014,26.0,12.0,20.0
16208,2014,27.0,39.0,18.0
16209,2014,15.0,28.0,20.0
16210,2014,27.0,32.0,19.0
16211,2014,29.0,36.0,19.0
16212,2014,27.0,37.0,24.0
16213,2014,29.0,40.0,24.0
16214,2014,28.0,32.0,22.0
16215,2014,28.0,36.0,23.0
16216,2014,25.0,12.0,6.0
16217,2014,28.0,38.0,24.0
16218,2014,30.0,36.0,22.0
16219,2014,25.0,35.0,24.0
16220,2014,26.0,35.0,22.0
16221,2014,24.0,28.0,21.0
16222,2014,26.0,36.0,25.0
16223,2014,25.0,21.0,6.0
16224,2014,28.0,38.0,24.0
16225,2014,26.0,38.0,22.0
16226,2014,26.0,33.0,26.0
16227,2014,27.0,37.0,24.0
16228,2014,26.0,32.0,21.0
16229,2014,23.0,31.0,23.0
16230,2014,26.0,35.0,21.0
16231,2014,25.0,34.0,23.0
16232,2014,30.0,37.0,24.0
16233,2014,27.0,35.0,22.0
16234,2014,24.0,35.0,22.0
16235,2014,28.0,33.0,23.0
16236,2014,24.0,30.0,22.0
16237,2014,24.0,30.0,22.0
16238,2014,24.0,6.0,21.0
16239,2014,25.0,26.0,24.0
16240,2014,25.0,32.0,21.0
16241,2014,23.0,32.0,24.0
16242,2014,31.0,38.0,24.0
16243,2014,28.0,32.0,23.0
16244,2014,24.0,32.0,23.0
16245,2014,26.0,32.0,23.0
16246,2014,27.0,36.0,23.0
16247,2014,23.0,31.0,22.0
16248,2014,26.0,25.0,23.0
16249,2014,28.0,32.0,23.0
16250,2014,22.0,38.0,23.0
16251,2014,30.0,42.0,27.0
16252,2014,30.0,37.0,23.0
16253,2014,31.0,38.0,22.0
16254,2014,26.0,31.0,23.0
16255,2014,28.0,34.0,24.0
16256,2014,29.0,32.0,21.0
16257,2014,28.0,30.0,23.0
16258,2014,28.0,35.0,24.0
16259,2014,28.0,42.0,23.0
16260,2014,25.0,6.0,22.0
16261,2014,28.0,32.0,24.0
16262,2014,11.0,12.0,23.0
16263,2014,27.0,34.0,23.0
16264,2014,26.0,38.0,23.0
16265,2014,27.0,36.0,25.0
16266,2014,22.0,29.0,20.0
16267,2014,25.0,35.0,21.0
16268,2014,28.0,36.0,24.0
16269,2014,28.0,25.0,24.0
16270,2014,27.0,39.0,25.0
16271,2014,29.0,38.0,22.0
16272,2014,12.0,26.0,23.0
16273,2014,10.0,32.0,20.0
16274,2014,24.0,32.0,18.0
16275,2014,25.0,8.0,20.0
16276,2014,20.0,32.0,19.0
16277,2014,29.0,30.0,19.0
16278,2014,23.0,32.0,20.0
16279,2014,25.0,32.0,20.0
16280,2014,26.0,34.0,20.0
16281,2014,23.0,6.0,19.0
16282,2014,21.0,6.0,19.0
16283,2014,23.0,30.0,19.0
16284,2014,23.0,31.0,18.0
16285,2014,23.0,27.0,20.0
16286,2014,23.0,28.0,16.0
16287,2014,21.0,6.0,18.0
16288,2014,24.0,34.0,20.0
16289,2014,22.0,28.0,18.0
16290,2014,22.0,32.0,19.0
16291,2014,22.0,30.0,19.0
16292,2014,24.0,30.0,19.0
16293,2014,22.0,30.0,18.0
16294,2014,23.0,30.0,18.0
16295,2014,24.0,30.0,18.0
16296,2014,30.0,30.0,19.0
16297,2014,23.0,30.0,18.0
16298,2014,24.0,32.0,19.0
16299,2014,25.0,33.0,19.0
16300,2014,21.0,6.0,17.0
16301,2014,22.0,33.0,18.0
16302,2014,22.0,30.0,17.0
16303,2014,26.0,31.0,18.0
16304,2014,24.0,31.0,19.0
16305,2014,22.0,30.0,19.0
16306,2014,26.0,32.0,20.0
16307,2014,21.0,6.0,20.0
16308,2014,21.0,6.0,17.0
16309,2014,23.0,30.0,19.0
16310,2014,21.0,28.0,18.0
16311,2014,24.0,30.0,18.0
16312,2014,22.0,30.0,18.0
16313,2014,26.0,30.0,21.0
16314,2014,23.0,32.0,19.0
16315,2014,20.0,6.0,17.0
16316,2014,23.0,31.0,17.0
16317,2014,23.0,31.0,18.0
16318,2014,8.0,6.0,16.0
16319,2014,21.0,6.0,12.0
16320,2014,24.0,25.0,18.0
16321,2014,24.0,29.0,18.0
16322,2014,23.0,29.0,18.0
16323,2014,23.0,30.0,20.0
16324,2014,28.0,31.0,19.0
16325,2014,26.0,30.0,18.0
16326,2014,26.0,24.0,18.0
16327,2014,26.0,30.0,18.0
16328,2014,27.0,29.0,20.0
16329,2014,25.0,30.0,19.0
16330,2014,27.0,30.0,18.0
16331,2014,24.0,30.0,19.0
16332,2014,24.0,33.0,19.0
16333,2014,26.0,33.0,18.0
16334,2014,27.0,22.0,19.0
16335,2014,26.0,31.0,19.0
16336,2014,25.0,29.0,20.0
16337,2014,6.0,6.0,6.0
16338,2014,26.0,23.0,19.0
16339,2014,23.0,28.0,18.0
16340,2014,24.0,29.0,18.0
16341,2014,26.0,31.0,19.0
16342,2014,28.0,32.0,19.0
16343,2014,25.0,29.0,18.0
16344,2014,28.0,32.0,19.0
16345,2014,25.0,30.0,19.0
16346,2014,24.0,30.0,19.0
16347,2014,25.0,30.0,21.0
16348,2014,26.0,30.0,23.0
16349,2014,27.0,38.0,23.0
16350,2014,30.0,39.0,24.0
16351,2014,27.0,37.0,22.0
16352,2014,28.0,37.0,22.0
16353,2014,26.0,34.0,24.0
16354,2014,27.0,36.0,22.0
16355,2014,26.0,32.0,22.0
16356,2014,27.0,7.0,25.0
16357,2014,23.0,29.0,21.0
16358,2014,24.0,6.0,23.0
16359,2014,27.0,34.0,23.0
16360,2014,27.0,39.0,23.0
16361,2014,28.0,39.0,22.0
16362,2014,29.0,38.0,23.0
16363,2014,26.0,34.0,24.0
16364,2014,30.0,36.0,25.0
16365,2014,26.0,39.0,24.0
16366,2014,12.0,6.0,10.0
16367,2014,28.0,38.0,24.0
16368,2014,20.0,22.0,24.0
16369,2014,28.0,38.0,23.0
16370,2014,25.0,38.0,24.0
16371,2014,26.0,33.0,25.0
16372,2014,25.0,34.0,22.0
16373,2014,28.0,38.0,24.0
16374,2014,27.0,39.0,23.0
16375,2014,26.0,30.0,23.0
16376,2014,26.0,29.0,23.0
16377,2014,26.0,23.0,22.0
16378,2014,27.0,39.0,23.0
16379,2014,28.0,37.0,23.0
16380,2014,27.0,34.0,22.0
16381,2014,28.0,39.0,24.0
16382,2014,28.0,33.0,23.0
16383,2014,27.0,40.0,24.0
16384,2014,26.0,34.0,24.0
16385,2014,6.0,6.0,6.0
16386,2014,11.0,22.0,6.0
16387,2014,16.0,33.0,23.0
16388,2014,26.0,38.0,24.0
16389,2014,27.0,33.0,23.0
16390,2014,25.0,30.0,22.0
16391,2014,25.0,29.0,21.0
16392,2014,30.0,37.0,24.0
16393,2014,24.0,10.0,23.0
16394,2014,29.0,40.0,24.0
16395,2014,27.0,36.0,24.0
16398,2014,27.0,32.0,24.0
16399,2014,21.0,22.0,10.0
16400,2014,30.0,35.0,25.0
16401,2014,26.0,32.0,25.0
16402,2014,27.0,37.0,25.0
16403,2014,28.0,31.0,24.0
16404,2014,27.0,35.0,22.0
16405,2014,6.0,6.0,9.0
16406,2014,29.0,36.0,23.0
16412,2015,27.0,34.0,24.0
16413,2015,27.0,31.0,23.0
16478,2015,27.0,30.0,18.0
16479,2015,25.0,32.0,19.0
16480,2015,26.0,6.0,6.0
16481,2015,28.0,28.0,22.0
16482,2015,27.0,31.0,21.0
16483,2015,26.0,33.0,21.0
16484,2015,26.0,33.0,22.0
16485,2015,25.0,26.0,19.0
16486,2015,14.0,6.0,21.0
16487,2015,25.0,6.0,19.0
16488,2015,25.0,30.0,21.0
16489,2015,23.0,23.0,20.0
16490,2015,17.0,6.0,6.0
16491,2015,25.0,28.0,19.0
16492,2015,26.0,30.0,18.0
16493,2015,26.0,32.0,20.0
16494,2015,24.0,31.0,19.0
16495,2015,26.0,30.0,19.0
16496,2015,25.0,31.0,19.0
16497,2015,27.0,32.0,16.0
16498,2015,25.0,7.0,18.0
16499,2015,27.0,32.0,22.0
16500,2015,25.0,35.0,20.0
16501,2015,25.0,29.0,19.0
16502,2015,25.0,30.0,17.0
16503,2015,25.0,32.0,18.0
16504,2015,24.0,32.0,18.0
16505,2015,25.0,30.0,18.0
16506,2015,19.0,6.0,6.0
16507,2015,25.0,33.0,21.0
16508,2015,25.0,27.0,21.0
16509,2015,26.0,35.0,21.0
16510,2015,13.0,23.0,18.0
16511,2015,24.0,26.0,19.0
16512,2015,26.0,32.0,19.0
16513,2015,26.0,29.0,20.0
16514,2015,25.0,30.0,20.0
16515,2015,25.0,32.0,20.0
16516,2015,26.0,29.0,19.0
16517,2015,26.0,36.0,19.0
16518,2015,20.0,9.0,6.0
16519,2015,26.0,32.0,20.0
16520,2015,13.0,6.0,7.0
16521,2015,27.0,36.0,19.0
16522,2015,26.0,32.0,20.0
16523,2015,26.0,31.0,20.0
16524,2015,26.0,31.0,19.0
16525,2015,23.0,6.0,17.0
16526,2015,24.0,31.0,18.0
16527,2015,26.0,28.0,19.0
16528,2015,27.0,30.0,20.0
16529,2015,25.0,31.0,20.0
16530,2015,25.0,29.0,17.0
16531,2015,25.0,30.0,20.0
16532,2015,26.0,29.0,17.0
16533,2015,25.0,32.0,19.0
16534,2015,26.0,36.0,19.0
16535,2015,28.0,35.0,21.0
16536,2015,11.0,6.0,19.0
16537,2015,18.0,23.0,18.0
16538,2015,25.0,31.0,18.0
16539,2015,26.0,24.0,19.0
16540,2015,25.0,22.0,22.0
16541,2015,23.0,26.0,21.0
16542,2015,25.0,29.0,21.0
16543,2015,25.0,34.0,8.0
16544,2015,25.0,32.0,19.0
16545,2015,24.0,32.0,18.0
16546,2015,25.0,6.0,19.0
16547,2015,36.0,40.0,24.0
16548,2015,24.0,30.0,19.0
16549,2015,24.0,23.0,19.0
16550,2015,25.0,23.0,6.0
16551,2015,24.0,23.0,19.0
16552,2015,27.0,31.0,19.0
16553,2015,26.0,25.0,19.0
16554,2015,24.0,25.0,20.0
16555,2015,27.0,31.0,23.0
16556,2015,28.0,32.0,22.0
16557,2015,29.0,31.0,23.0
16558,2015,28.0,11.0,23.0
16559,2015,28.0,15.0,22.0
16560,2015,26.0,25.0,23.0
16561,2015,26.0,28.0,23.0
16562,2015,27.0,29.0,22.0
16563,2015,27.0,32.0,22.0
16564,2015,27.0,24.0,23.0
16565,2015,25.0,29.0,22.0
16566,2015,28.0,31.0,24.0
16567,2015,26.0,32.0,24.0
16568,2015,23.0,30.0,20.0
16569,2015,26.0,34.0,23.0
16570,2015,26.0,6.0,24.0
16571,2015,28.0,35.0,24.0
16572,2015,27.0,35.0,24.0
16573,2015,26.0,36.0,24.0
16574,2015,25.0,35.0,24.0
16575,2015,28.0,33.0,22.0
16576,2015,23.0,6.0,22.0
16577,2015,32.0,41.0,21.0
16578,2015,25.0,6.0,25.0
16579,2015,26.0,35.0,24.0
16580,2015,26.0,27.0,8.0
16581,2015,25.0,28.0,23.0
16582,2015,26.0,36.0,21.0
16583,2015,24.0,32.0,24.0
16584,2015,23.0,28.0,20.0
16585,2015,25.0,33.0,22.0
16586,2015,26.0,14.0,21.0
16587,2015,27.0,6.0,22.0
16588,2015,29.0,22.0,25.0
16589,2015,29.0,22.0,25.0
16590,2015,28.0,37.0,24.0
16591,2015,27.0,34.0,22.0
16592,2015,30.0,6.0,27.0
16593,2015,27.0,26.0,22.0
16594,2015,24.0,32.0,22.0
16595,2015,27.0,37.0,23.0
16596,2015,28.0,33.0,23.0
16597,2015,25.0,31.0,22.0
16598,2015,26.0,33.0,23.0
16599,2015,26.0,35.0,21.0
16600,2015,29.0,34.0,22.0
16601,2015,16.0,6.0,6.0
16602,2015,29.0,6.0,23.0
16603,2015,28.0,37.0,23.0
16604,2015,25.0,30.0,24.0
16605,2015,27.0,32.0,24.0
16606,2015,23.0,6.0,6.0
16607,2015,28.0,34.0,24.0
16608,2015,11.0,6.0,7.0
16609,2015,24.0,34.0,22.0
16610,2015,27.0,6.0,21.0
16611,2015,25.0,34.0,21.0
16612,2015,28.0,34.0,23.0
16613,2015,26.0,26.0,24.0
16614,2015,26.0,36.0,23.0
16615,2015,20.0,8.0,23.0
16616,2015,29.0,38.0,25.0
16617,2015,26.0,35.0,22.0
16618,2015,12.0,6.0,6.0
16619,2015,25.0,31.0,22.0
16620,2015,27.0,27.0,6.0
16621,2015,24.0,26.0,24.0
16622,2015,27.0,28.0,6.0
16623,2015,28.0,30.0,23.0
16624,2015,28.0,36.0,22.0
16625,2015,26.0,34.0,22.0
16626,2015,27.0,36.0,25.0
16627,2015,28.0,36.0,22.0
16628,2015,28.0,32.0,22.0
16629,2015,29.0,35.0,22.0
16630,2015,25.0,29.0,31.0
16631,2015,26.0,36.0,23.0
16632,2015,26.0,24.0,22.0
16633,2015,27.0,38.0,19.0
16634,2015,28.0,35.0,23.0
16635,2015,26.0,27.0,22.0
16636,2015,27.0,38.0,20.0
16637,2015,23.0,28.0,22.0
16638,2015,28.0,36.0,23.0
16639,2015,30.0,28.0,23.0
16640,2015,26.0,34.0,23.0
16641,2015,29.0,37.0,25.0
16642,2015,26.0,32.0,24.0
16643,2015,25.0,37.0,21.0
16644,2015,27.0,37.0,23.0
16645,2015,27.0,37.0,22.0
16646,2015,12.0,6.0,25.0
16647,2015,26.0,34.0,23.0
16648,2015,26.0,32.0,22.0
16649,2015,27.0,36.0,24.0
16650,2015,26.0,36.0,22.0
16651,2015,27.0,38.0,24.0
16652,2015,27.0,35.0,23.0
16653,2015,28.0,39.0,24.0
16654,2015,28.0,28.0,23.0
16655,2015,25.0,36.0,23.0
16656,2015,27.0,36.0,24.0
16657,2015,25.0,32.0,21.0
16658,2015,29.0,35.0,22.0
16659,2015,25.0,30.0,21.0
16660,2015,25.0,29.0,21.0
16661,2015,27.0,27.0,24.0
16662,2015,27.0,37.0,22.0
16663,2015,24.0,33.0,22.0
16664,2015,28.0,26.0,6.0
16665,2015,26.0,30.0,22.0
16666,2015,28.0,37.0,22.0
16667,2015,25.0,6.0,23.0
16668,2015,27.0,33.0,23.0
16669,2015,25.0,31.0,21.0
16670,2015,27.0,35.0,25.0
16671,2015,28.0,34.0,23.0
16672,2015,28.0,36.0,24.0
16673,2015,28.0,34.0,24.0
16674,2015,27.0,34.0,21.0
16675,2015,27.0,36.0,23.0
16677,2015,29.0,36.0,23.0
16678,2015,28.0,35.0,22.0
16679,2015,26.0,34.0,24.0
16680,2015,28.0,36.0,25.0
16681,2015,23.0,34.0,23.0
16682,2015,26.0,6.0,23.0
16683,2015,27.0,37.0,23.0
16689,2015,31.0,45.0,36.0
16691,2015,27.0,34.0,23.0
16692,2015,20.0,6.0,22.0
16693,2015,28.0,36.0,22.0
16694,2015,28.0,35.0,22.0
16695,2015,26.0,34.0,26.0
16696,2015,25.0,33.0,24.0
16697,2015,27.0,26.0,24.0
16698,2015,28.0,38.0,28.0
16699,2015,28.0,35.0,24.0
16700,2015,26.0,30.0,24.0
16701,2015,26.0,34.0,23.0
16702,2015,27.0,40.0,23.0
16703,2015,24.0,28.0,23.0
16704,2015,33.0,43.0,22.0
16705,2015,26.0,32.0,22.0
16706,2015,26.0,37.0,22.0
16707,2015,26.0,37.0,23.0
16708,2015,28.0,33.0,22.0
16709,2015,26.0,38.0,25.0
16710,2015,25.0,38.0,23.0
16711,2015,36.0,36.0,28.0
16712,2015,26.0,32.0,24.0
16713,2015,28.0,40.0,24.0
16714,2015,25.0,37.0,23.0
16715,2015,30.0,42.0,24.0
16716,2015,15.0,35.0,23.0
16717,2015,29.0,40.0,24.0
16718,2015,17.0,6.0,22.0
16719,2015,26.0,30.0,20.0
16720,2015,27.0,31.0,23.0
16721,2015,26.0,33.0,23.0
16722,2015,27.0,31.0,23.0
16723,2015,27.0,32.0,22.0
16724,2015,26.0,32.0,23.0
16725,2015,27.0,30.0,22.0
16726,2015,27.0,30.0,21.0
16727,2015,27.0,32.0,21.0
16728,2015,29.0,33.0,24.0
16729,2015,27.0,30.0,22.0
16730,2015,27.0,31.0,23.0
16731,2015,29.0,6.0,23.0
16732,2015,27.0,31.0,22.0
16733,2015,27.0,32.0,23.0
16734,2015,30.0,37.0,23.0
16735,2015,26.0,30.0,22.0
16736,2015,27.0,32.0,23.0
16737,2015,28.0,31.0,22.0
16738,2015,26.0,32.0,21.0
16739,2015,28.0,30.0,21.0
16740,2015,27.0,32.0,20.0
16741,2015,25.0,7.0,22.0
16742,2015,30.0,31.0,23.0
16743,2015,27.0,25.0,22.0
16744,2015,27.0,31.0,22.0
16745,2015,25.0,31.0,22.0
16746,2015,28.0,26.0,23.0
16747,2015,26.0,30.0,21.0
16748,2015,26.0,31.0,21.0
16749,2015,25.0,28.0,22.0
16750,2015,26.0,28.0,22.0
16751,2015,26.0,30.0,21.0
16752,2015,25.0,27.0,22.0
16753,2015,25.0,27.0,20.0
16754,2015,26.0,34.0,23.0
16755,2015,27.0,30.0,23.0
16756,2015,30.0,32.0,23.0
16757,2015,30.0,38.0,24.0
16758,2015,29.0,38.0,24.0
16763,2015,25.0,36.0,19.0
16770,2015,25.0,30.0,19.0
16787,2015,25.0,30.0,19.0
16789,2015,22.0,32.0,18.0
16797,2015,25.0,30.0,18.0
16798,2015,28.0,34.0,21.0
16799,2015,11.0,36.0,23.0
16800,2015,39.0,32.0,21.0
16801,2015,24.0,6.0,6.0
16802,2015,26.0,31.0,21.0
16803,2015,25.0,30.0,19.0
16804,2015,25.0,30.0,21.0
16805,2015,25.0,34.0,20.0
16806,2015,25.0,29.0,18.0
16807,2015,23.0,36.0,17.0
16808,2015,25.0,30.0,19.0
16809,2015,24.0,32.0,18.0
16810,2015,26.0,29.0,19.0
16811,2015,25.0,36.0,19.0
16812,2015,23.0,30.0,19.0
16813,2015,26.0,28.0,18.0
16814,2015,24.0,30.0,18.0
16815,2015,24.0,30.0,17.0
16816,2015,24.0,30.0,16.0
16817,2015,25.0,30.0,18.0
16818,2015,24.0,29.0,18.0
16819,2015,24.0,28.0,18.0
16820,2015,26.0,33.0,20.0
16821,2015,24.0,32.0,19.0
16822,2015,26.0,30.0,18.0
16823,2015,19.0,37.0,18.0
16824,2015,23.0,27.0,18.0
16825,2015,26.0,31.0,18.0
16826,2015,24.0,29.0,18.0
16827,2015,27.0,34.0,19.0
16828,2015,26.0,34.0,19.0
16829,2015,25.0,25.0,18.0
16830,2015,25.0,27.0,19.0
16831,2015,25.0,6.0,18.0
16832,2015,23.0,6.0,6.0
16833,2015,23.0,28.0,21.0
16834,2015,23.0,29.0,18.0
16835,2015,25.0,30.0,19.0
16836,2015,25.0,32.0,19.0
16837,2015,23.0,6.0,10.0
16838,2015,24.0,32.0,21.0
16839,2015,25.0,28.0,19.0
16840,2015,25.0,34.0,19.0
16841,2015,18.0,30.0,19.0
16842,2015,11.0,27.0,17.0
16843,2015,25.0,33.0,19.0
16844,2015,25.0,30.0,19.0
16845,2015,11.0,21.0,18.0
16846,2015,26.0,31.0,19.0
16847,2015,23.0,11.0,7.0
16848,2015,24.0,6.0,7.0
16849,2015,24.0,29.0,18.0
16850,2015,26.0,31.0,19.0
16851,2015,11.0,23.0,6.0
16852,2015,25.0,30.0,18.0
16853,2015,28.0,29.0,18.0
16854,2015,29.0,35.0,22.0
16855,2015,27.0,33.0,20.0
16856,2015,31.0,8.0,20.0
16857,2015,23.0,33.0,18.0
16858,2015,14.0,29.0,17.0
16859,2015,6.0,6.0,20.0
16860,2015,25.0,33.0,18.0
16861,2015,27.0,32.0,20.0
16862,2015,15.0,6.0,18.0
16863,2015,25.0,31.0,18.0
16864,2015,23.0,30.0,18.0
16865,2015,6.0,6.0,6.0
16866,2015,25.0,31.0,18.0
16867,2015,25.0,23.0,18.0
16868,2015,23.0,29.0,19.0
16869,2015,23.0,27.0,17.0
16870,2015,23.0,31.0,18.0
16871,2015,23.0,28.0,17.0
16872,2015,24.0,32.0,17.0
16873,2015,24.0,29.0,18.0
16874,2015,27.0,30.0,18.0
16875,2015,24.0,22.0,18.0
16876,2015,23.0,26.0,18.0
16877,2015,26.0,30.0,20.0
16878,2015,16.0,6.0,6.0
16879,2015,26.0,7.0,19.0
16880,2015,28.0,30.0,21.0
16881,2015,27.0,27.0,18.0
16882,2015,28.0,36.0,20.0
16883,2015,26.0,37.0,23.0
16884,2015,26.0,37.0,21.0
16885,2015,26.0,32.0,21.0
16886,2015,24.0,30.0,17.0
16887,2015,25.0,31.0,19.0
16888,2015,28.0,37.0,19.0
16889,2015,25.0,29.0,19.0
16890,2015,30.0,25.0,22.0
16891,2015,23.0,28.0,21.0
16892,2015,10.0,6.0,6.0
16893,2015,28.0,36.0,20.0
16894,2015,26.0,6.0,21.0
16895,2015,24.0,30.0,19.0
16896,2015,25.0,30.0,20.0
16897,2015,24.0,30.0,18.0
16898,2015,29.0,33.0,20.0
16899,2015,24.0,28.0,18.0
16900,2015,24.0,7.0,17.0
16901,2015,24.0,30.0,19.0
16902,2015,25.0,29.0,19.0
16903,2015,24.0,28.0,20.0
16904,2015,24.0,31.0,16.0
16905,2015,24.0,31.0,18.0
16906,2015,26.0,32.0,19.0
16907,2015,26.0,31.0,29.0
16908,2015,24.0,30.0,18.0
16909,2015,25.0,30.0,19.0
16910,2015,26.0,33.0,19.0
16911,2015,23.0,31.0,8.0
16912,2015,25.0,33.0,18.0
16913,2015,23.0,31.0,8.0
16914,2015,18.0,30.0,20.0
16915,2015,25.0,8.0,20.0
16916,2015,26.0,6.0,6.0
16917,2015,12.0,6.0,9.0
16918,2015,24.0,30.0,18.0
16919,2015,24.0,36.0,19.0
16920,2015,25.0,39.0,19.0
16921,2015,27.0,30.0,20.0
16922,2015,28.0,32.0,22.0
16923,2015,26.0,32.0,19.0
16924,2015,19.0,6.0,18.0
16925,2015,27.0,37.0,23.0
16926,2015,27.0,35.0,20.0
16939,2015,25.0,30.0,23.0
16945,2015,30.0,35.0,22.0
16947,2015,26.0,32.0,22.0
16948,2015,27.0,36.0,22.0
16949,2015,27.0,30.0,22.0
16950,2015,24.0,26.0,24.0
16951,2015,26.0,35.0,22.0
16952,2015,27.0,31.0,23.0
16953,2015,25.0,32.0,22.0
16954,2015,26.0,36.0,24.0
16955,2015,25.0,6.0,20.0
16956,2015,28.0,38.0,22.0
16957,2015,29.0,31.0,26.0
16958,2015,25.0,35.0,21.0
16959,2015,27.0,33.0,23.0
16960,2015,26.0,32.0,22.0
16961,2015,26.0,36.0,22.0
16962,2015,27.0,33.0,21.0
16963,2015,27.0,25.0,22.0
16964,2015,26.0,35.0,21.0
16965,2015,42.0,44.0,32.0
16966,2015,25.0,10.0,21.0
16967,2015,26.0,33.0,21.0
16970,2015,28.0,37.0,22.0
16990,2015,26.0,35.0,22.0
16992,2015,28.0,30.0,23.0
16993,2015,28.0,33.0,23.0
16994,2015,20.0,6.0,26.0
16995,2015,27.0,34.0,21.0
16996,2015,27.0,26.0,20.0
16997,2015,28.0,35.0,22.0
16998,2015,27.0,27.0,23.0
16999,2015,27.0,33.0,21.0
17000,2015,29.0,27.0,23.0
17001,2015,26.0,35.0,21.0
17002,2015,27.0,34.0,21.0
17003,2015,27.0,28.0,25.0
17004,2015,28.0,27.0,25.0
17005,2015,16.0,23.0,6.0
17006,2015,25.0,25.0,23.0
17007,2015,29.0,36.0,22.0
17008,2015,28.0,34.0,22.0
17009,2015,29.0,30.0,24.0
17010,2015,26.0,38.0,25.0
17011,2015,27.0,33.0,22.0
17012,2015,25.0,32.0,21.0
17013,2015,28.0,32.0,22.0
17014,2015,26.0,33.0,21.0
17015,2015,28.0,35.0,24.0
17016,2015,26.0,25.0,23.0
17017,2015,25.0,36.0,24.0
17018,2015,26.0,38.0,21.0
17019,2015,25.0,35.0,20.0
17020,2015,26.0,37.0,23.0
17021,2015,27.0,36.0,21.0
17022,2015,29.0,35.0,23.0
17023,2015,26.0,36.0,22.0
17024,2015,27.0,37.0,23.0
17025,2015,6.0,6.0,22.0
17026,2015,28.0,27.0,20.0
17027,2015,25.0,6.0,23.0
17028,2015,27.0,33.0,22.0
17029,2015,28.0,36.0,24.0
17030,2015,27.0,36.0,23.0
17031,2015,26.0,34.0,23.0
17032,2015,26.0,6.0,22.0
17033,2015,11.0,36.0,23.0
17034,2015,27.0,32.0,21.0
17035,2015,26.0,36.0,23.0
17036,2015,25.0,24.0,24.0
17037,2015,26.0,18.0,21.0
17038,2015,27.0,32.0,22.0
17039,2015,34.0,30.0,24.0
17040,2015,28.0,35.0,22.0
17041,2015,25.0,36.0,22.0
17042,2015,8.0,6.0,8.0
17043,2015,27.0,30.0,22.0
17044,2015,25.0,30.0,22.0
17045,2015,26.0,32.0,22.0
17046,2015,7.0,26.0,22.0
17047,2015,26.0,6.0,7.0
17048,2015,26.0,35.0,23.0
17049,2015,25.0,30.0,21.0
17050,2015,23.0,6.0,20.0
17051,2015,26.0,31.0,20.0
17052,2015,25.0,34.0,21.0
17053,2015,26.0,32.0,21.0
17054,2015,26.0,34.0,22.0
17055,2015,24.0,30.0,20.0
17056,2015,27.0,36.0,23.0
17057,2015,26.0,33.0,22.0
17058,2015,24.0,25.0,6.0
17059,2015,26.0,37.0,23.0
17060,2015,12.0,6.0,22.0
17061,2015,26.0,34.0,22.0
17062,2015,26.0,33.0,22.0
17063,2015,27.0,35.0,22.0
17064,2015,30.0,36.0,24.0
17065,2015,25.0,33.0,23.0
