,Ceftazidim,Ciprofloxacin,Gentamicin
24937,26.0,30.0,19.0
24938,26.0,31.0,19.0
24939,25.0,30.0,20.0
24940,26.0,30.0,18.0
24941,23.0,28.0,19.0
24942,26.0,29.0,17.0
24943,27.0,30.0,19.0
24944,26.0,30.0,18.0
24945,28.0,31.0,6.0
24946,24.0,23.0,18.0
24947,25.0,28.0,18.0
24948,27.0,29.0,19.0
24949,27.0,31.0,19.0
24950,26.0,31.0,18.0
24951,30.0,31.0,17.0
24952,28.0,33.0,19.0
24953,24.0,27.0,18.0
24954,26.0,30.0,18.0
24955,24.0,30.0,17.0
24956,25.0,30.0,19.0
24957,25.0,31.0,19.0
24958,24.0,30.0,19.0
24959,25.0,31.0,19.0
24960,13.0,22.0,20.0
24961,24.0,31.0,20.0
24962,25.0,34.0,19.0
24963,24.0,28.0,20.0
24964,45.0,28.0,19.0
24965,25.0,32.0,20.0
24966,26.0,30.0,20.0
24967,27.0,38.0,20.0
24968,25.0,30.0,18.0
24969,27.0,23.0,20.0
24970,28.0,33.0,20.0
24971,28.0,32.0,20.0
24972,28.0,32.0,19.0
24973,27.0,31.0,20.0
24974,26.0,31.0,21.0
24975,27.0,31.0,20.0
24976,27.0,31.0,18.0
24977,33.0,41.0,21.0
24978,28.0,34.0,21.0
24979,25.0,32.0,19.0
24980,18.0,31.0,20.0
24981,26.0,31.0,20.0
24982,26.0,30.0,18.0
24983,26.0,33.0,22.0
24984,27.0,33.0,19.0
24985,24.0,32.0,19.0
24986,24.0,30.0,19.0
24987,27.0,31.0,19.0
24988,26.0,28.0,20.0
24989,27.0,31.0,20.0
24990,23.0,6.0,18.0
24991,24.0,31.0,20.0
24992,26.0,31.0,21.0
24993,28.0,6.0,20.0
24994,25.0,30.0,19.0
24995,25.0,30.0,19.0
24996,27.0,32.0,19.0
24997,26.0,33.0,19.0
24998,25.0,21.0,19.0
24999,28.0,31.0,20.0
25000,34.0,36.0,26.0
25001,26.0,31.0,19.0
25002,30.0,33.0,21.0
25003,26.0,34.0,20.0
25004,27.0,30.0,20.0
25005,25.0,32.0,20.0
25006,28.0,35.0,21.0
25007,27.0,32.0,20.0
25008,29.0,35.0,20.0
25009,27.0,36.0,22.0
25010,28.0,33.0,22.0
25011,28.0,38.0,21.0
25012,27.0,34.0,20.0
25013,26.0,31.0,21.0
25014,28.0,34.0,20.0
25015,26.0,32.0,20.0
25016,28.0,36.0,21.0
25017,31.0,31.0,22.0
25018,28.0,34.0,23.0
25019,25.0,33.0,22.0
25020,31.0,34.0,23.0
25021,28.0,30.0,18.0
25022,25.0,32.0,20.0
25023,25.0,31.0,19.0
25024,28.0,31.0,20.0
25025,27.0,31.0,21.0
25026,30.0,33.0,20.0
25027,27.0,34.0,19.0
25028,28.0,32.0,18.0
25029,26.0,18.0,19.0
25030,28.0,28.0,18.0
25031,30.0,33.0,20.0
25032,26.0,31.0,19.0
25033,27.0,29.0,19.0
25034,33.0,32.0,6.0
25035,28.0,34.0,21.0
25036,28.0,30.0,19.0
25037,28.0,35.0,21.0
25038,28.0,33.0,20.0
25039,28.0,29.0,19.0
25040,27.0,33.0,19.0
25041,27.0,32.0,18.0
25042,27.0,31.0,20.0
25043,27.0,31.0,20.0
25044,29.0,34.0,20.0
25045,27.0,31.0,18.0
25046,30.0,33.0,20.0
25047,29.0,25.0,20.0
25048,28.0,30.0,18.0
25049,27.0,30.0,19.0
25050,28.0,32.0,18.0
25051,26.0,26.0,19.0
25052,28.0,27.0,20.0
25053,27.0,33.0,20.0
25054,28.0,33.0,19.0
25055,28.0,6.0,19.0
25056,29.0,29.0,20.0
25057,20.0,30.0,18.0
25058,26.0,31.0,18.0
25059,29.0,34.0,19.0
25060,27.0,31.0,19.0
25061,26.0,29.0,19.0
25062,24.0,30.0,19.0
25063,26.0,30.0,19.0
25064,24.0,28.0,17.0
25065,24.0,25.0,19.0
25066,26.0,30.0,10.0
25067,25.0,32.0,20.0
25068,27.0,25.0,21.0
25069,30.0,25.0,21.0
25070,30.0,34.0,21.0
25071,28.0,30.0,19.0
25072,30.0,40.0,21.0
25073,27.0,29.0,19.0
25074,27.0,31.0,20.0
25075,25.0,21.0,20.0
25076,29.0,32.0,20.0
25077,25.0,31.0,19.0
25078,27.0,32.0,20.0
25079,28.0,31.0,19.0
25080,28.0,32.0,21.0
25081,30.0,34.0,19.0
25082,31.0,39.0,20.0
25083,28.0,23.0,21.0
25084,27.0,30.0,19.0
25085,30.0,35.0,23.0
25086,28.0,32.0,21.0
25087,27.0,31.0,18.0
25088,26.0,25.0,18.0
25089,10.0,6.0,7.0
25090,28.0,32.0,20.0
25091,29.0,37.0,16.0
25092,35.0,38.0,24.0
25093,35.0,38.0,24.0
25094,30.0,32.0,21.0
25095,29.0,33.0,21.0
25096,28.0,33.0,21.0
25097,27.0,32.0,20.0
25098,28.0,31.0,21.0
25099,26.0,34.0,22.0
25100,27.0,30.0,20.0
25101,19.0,6.0,19.0
25102,28.0,32.0,20.0
25103,28.0,6.0,6.0
25104,28.0,34.0,20.0
25105,11.0,22.0,20.0
25106,29.0,33.0,20.0
25107,25.0,32.0,6.0
25108,27.0,31.0,19.0
25109,28.0,29.0,19.0
25110,25.0,30.0,19.0
25111,26.0,31.0,19.0
25112,28.0,32.0,18.0
25113,29.0,33.0,19.0
25114,27.0,31.0,19.0
25115,27.0,32.0,18.0
25116,26.0,21.0,19.0
25117,25.0,28.0,20.0
25118,28.0,33.0,17.0
25119,29.0,30.0,19.0
25120,26.0,31.0,19.0
25121,25.0,29.0,19.0
25122,26.0,31.0,18.0
25123,26.0,29.0,19.0
25124,24.0,29.0,18.0
25125,26.0,30.0,20.0
25126,28.0,30.0,19.0
25127,28.0,32.0,20.0
25128,26.0,30.0,19.0
25129,26.0,34.0,18.0
25130,27.0,6.0,6.0
25131,25.0,27.0,17.0
25132,25.0,31.0,18.0
25133,17.0,30.0,18.0
25134,25.0,32.0,18.0
25135,26.0,29.0,17.0
25136,27.0,29.0,17.0
25137,27.0,30.0,19.0
25138,28.0,32.0,19.0
25139,27.0,34.0,18.0
25140,28.0,35.0,19.0
25141,28.0,30.0,19.0
25142,29.0,35.0,19.0
25143,26.0,29.0,18.0
25144,26.0,30.0,18.0
25145,25.0,28.0,19.0
25146,24.0,28.0,18.0
25147,28.0,31.0,19.0
25148,27.0,33.0,19.0
25149,24.0,30.0,18.0
25150,28.0,29.0,19.0
25151,22.0,28.0,18.0
25152,28.0,34.0,20.0
25153,28.0,33.0,19.0
25154,26.0,32.0,18.0
25155,28.0,34.0,19.0
25156,28.0,34.0,19.0
25157,27.0,31.0,19.0
25158,30.0,34.0,19.0
25159,29.0,36.0,20.0
25160,26.0,33.0,21.0
25161,29.0,32.0,20.0
25162,27.0,31.0,20.0
25163,27.0,31.0,19.0
25164,27.0,25.0,19.0
25165,31.0,13.0,21.0
25166,25.0,6.0,21.0
25167,29.0,31.0,20.0
25168,27.0,32.0,20.0
25169,29.0,31.0,20.0
25170,26.0,32.0,20.0
25171,27.0,33.0,21.0
25172,29.0,25.0,21.0
25173,15.0,28.0,20.0
25174,30.0,33.0,21.0
25175,25.0,31.0,20.0
25176,30.0,34.0,19.0
25177,28.0,32.0,21.0
25178,30.0,33.0,20.0
25179,26.0,27.0,18.0
25180,27.0,31.0,19.0
25181,27.0,31.0,20.0
25182,36.0,36.0,22.0
25183,28.0,6.0,20.0
25184,26.0,30.0,19.0
25185,25.0,30.0,18.0
25186,29.0,33.0,19.0
25187,27.0,33.0,6.0
25188,29.0,26.0,18.0
25189,28.0,35.0,20.0
25190,26.0,29.0,20.0
25191,25.0,6.0,20.0
25192,30.0,35.0,22.0
25193,32.0,37.0,21.0
25194,28.0,35.0,18.0
25195,28.0,35.0,18.0
25196,25.0,24.0,6.0
25197,16.0,27.0,6.0
25198,27.0,24.0,20.0
25199,27.0,6.0,18.0
25200,26.0,30.0,19.0
25201,27.0,30.0,19.0
25202,26.0,25.0,18.0
25203,27.0,30.0,18.0
25204,26.0,30.0,19.0
25205,27.0,32.0,18.0
25206,28.0,30.0,19.0
25207,28.0,32.0,19.0
25208,28.0,31.0,21.0
25209,10.0,6.0,20.0
25210,12.0,6.0,20.0
25211,29.0,33.0,20.0
25212,26.0,33.0,21.0
25213,28.0,34.0,19.0
25214,27.0,31.0,19.0
25215,27.0,34.0,20.0
25216,26.0,32.0,19.0
25217,29.0,37.0,21.0
25218,29.0,34.0,22.0
25219,27.0,6.0,20.0
25220,26.0,31.0,18.0
25221,28.0,33.0,19.0
25222,27.0,34.0,19.0
25223,27.0,30.0,19.0
25224,28.0,34.0,20.0
25225,28.0,35.0,19.0
25226,27.0,6.0,6.0
25227,28.0,25.0,6.0
25228,29.0,6.0,6.0
25229,25.0,9.0,21.0
25230,28.0,36.0,25.0
25231,26.0,30.0,22.0
25232,25.0,34.0,22.0
25233,26.0,33.0,20.0
25234,29.0,33.0,21.0
25235,27.0,35.0,22.0
25236,29.0,35.0,23.0
25237,27.0,31.0,21.0
25238,26.0,39.0,21.0
25239,27.0,32.0,20.0
25240,25.0,34.0,21.0
25241,26.0,33.0,23.0
25242,25.0,33.0,20.0
25243,28.0,31.0,20.0
25244,28.0,34.0,21.0
25245,26.0,34.0,20.0
25246,30.0,39.0,26.0
25247,28.0,39.0,20.0
25248,26.0,30.0,21.0
25249,26.0,34.0,6.0
25250,26.0,6.0,20.0
25251,27.0,30.0,20.0
25252,24.0,28.0,19.0
25253,27.0,32.0,24.0
25254,23.0,30.0,19.0
25255,27.0,34.0,21.0
25256,27.0,30.0,21.0
25257,26.0,34.0,20.0
25258,25.0,30.0,20.0
25259,30.0,13.0,20.0
25260,25.0,13.0,20.0
25261,26.0,31.0,20.0
25262,25.0,32.0,18.0
25263,28.0,34.0,22.0
25264,25.0,32.0,21.0
25265,26.0,30.0,21.0
25266,25.0,30.0,20.0
25267,26.0,36.0,20.0
25268,25.0,30.0,20.0
25269,25.0,34.0,22.0
25270,25.0,30.0,21.0
25271,25.0,30.0,22.0
25272,26.0,32.0,20.0
25273,28.0,32.0,20.0
25274,25.0,28.0,20.0
25275,26.0,30.0,19.0
25276,27.0,34.0,21.0
25277,25.0,34.0,21.0
25278,26.0,34.0,21.0
25279,25.0,36.0,21.0
25280,25.0,6.0,6.0
25281,26.0,36.0,21.0
25282,25.0,30.0,21.0
25283,28.0,32.0,20.0
25284,27.0,31.0,24.0
25285,27.0,30.0,21.0
25286,25.0,35.0,20.0
25287,23.0,32.0,22.0
25288,27.0,30.0,21.0
25289,28.0,32.0,21.0
25290,27.0,32.0,22.0
25291,27.0,32.0,21.0
25292,26.0,32.0,20.0
25293,27.0,6.0,20.0
25294,29.0,31.0,22.0
25295,27.0,32.0,20.0
25296,28.0,35.0,22.0
25297,14.0,6.0,9.0
25298,28.0,30.0,22.0
25299,25.0,6.0,21.0
25300,24.0,6.0,20.0
25301,28.0,34.0,10.0
25302,24.0,36.0,22.0
25303,27.0,33.0,23.0
25304,26.0,34.0,23.0
25305,28.0,32.0,23.0
25306,28.0,29.0,6.0
25307,28.0,34.0,22.0
25308,28.0,34.0,22.0
25309,27.0,30.0,24.0
25310,32.0,32.0,25.0
25311,30.0,40.0,25.0
25312,29.0,36.0,22.0
25313,27.0,33.0,21.0
25314,24.0,25.0,25.0
25315,28.0,21.0,25.0
25316,22.0,32.0,21.0
25317,26.0,29.0,20.0
25318,27.0,30.0,24.0
25319,27.0,30.0,22.0
25320,24.0,6.0,20.0
25321,27.0,33.0,22.0
25322,27.0,29.0,20.0
25323,28.0,30.0,23.0
25324,26.0,35.0,22.0
25325,29.0,35.0,25.0
25326,28.0,32.0,23.0
25327,27.0,33.0,22.0
25328,27.0,33.0,25.0
25329,28.0,38.0,25.0
25330,29.0,34.0,24.0
25331,28.0,36.0,25.0
25332,30.0,36.0,24.0
25333,30.0,40.0,24.0
25334,31.0,33.0,8.0
25335,29.0,38.0,23.0
25336,34.0,31.0,27.0
25337,26.0,35.0,23.0
25338,25.0,31.0,22.0
25339,28.0,35.0,24.0
25340,30.0,34.0,24.0
25341,25.0,26.0,21.0
25342,25.0,32.0,23.0
25343,28.0,34.0,24.0
25344,28.0,33.0,24.0
25345,27.0,36.0,23.0
25346,30.0,6.0,25.0
25347,28.0,33.0,24.0
25348,27.0,32.0,24.0
25349,26.0,31.0,24.0
25350,24.0,28.0,23.0
25351,25.0,32.0,23.0
25352,26.0,34.0,24.0
25353,28.0,29.0,23.0
25354,30.0,30.0,9.0
25355,26.0,31.0,24.0
25356,27.0,37.0,22.0
25357,28.0,38.0,22.0
25358,33.0,42.0,24.0
25359,28.0,34.0,25.0
25360,28.0,37.0,24.0
25361,26.0,34.0,24.0
25362,26.0,38.0,23.0
25363,28.0,34.0,24.0
25364,25.0,37.0,23.0
25365,26.0,30.0,23.0
25366,28.0,22.0,23.0
25367,28.0,32.0,23.0
25368,28.0,28.0,25.0
25369,30.0,36.0,23.0
25370,26.0,10.0,21.0
25371,24.0,27.0,21.0
25372,28.0,31.0,23.0
25373,28.0,34.0,24.0
25374,24.0,32.0,23.0
25375,27.0,35.0,23.0
25376,26.0,36.0,24.0
25377,28.0,34.0,23.0
25378,26.0,6.0,23.0
25379,24.0,31.0,22.0
25380,25.0,33.0,22.0
25381,25.0,33.0,23.0
25382,22.0,40.0,25.0
25383,25.0,34.0,26.0
25384,26.0,36.0,23.0
25385,25.0,6.0,6.0
25386,28.0,8.0,24.0
25387,27.0,34.0,22.0
25388,28.0,35.0,24.0
25389,26.0,31.0,24.0
25390,23.0,33.0,21.0
25391,26.0,29.0,22.0
25392,26.0,6.0,19.0
25393,26.0,29.0,22.0
25394,24.0,31.0,20.0
25395,25.0,30.0,22.0
25396,25.0,29.0,22.0
25397,24.0,29.0,23.0
25398,25.0,31.0,24.0
25399,29.0,34.0,23.0
25400,25.0,33.0,24.0
25401,28.0,35.0,24.0
25402,28.0,30.0,24.0
25403,24.0,29.0,22.0
25404,26.0,31.0,23.0
25405,25.0,34.0,23.0
25406,25.0,32.0,24.0
25407,26.0,32.0,23.0
25408,26.0,34.0,21.0
25409,26.0,34.0,24.0
25410,30.0,36.0,22.0
25411,22.0,34.0,24.0
25412,28.0,33.0,24.0
25413,27.0,30.0,23.0
25414,28.0,33.0,9.0
25415,30.0,35.0,24.0
25416,27.0,33.0,24.0
25417,29.0,34.0,26.0
25418,29.0,32.0,24.0
25419,28.0,35.0,23.0
25420,27.0,34.0,23.0
25421,26.0,32.0,25.0
25422,28.0,38.0,25.0
25423,25.0,25.0,23.0
25424,26.0,30.0,24.0
25425,23.0,28.0,22.0
25426,26.0,26.0,24.0
25427,26.0,35.0,24.0
25428,28.0,32.0,25.0
25429,29.0,8.0,22.0
25430,28.0,36.0,24.0
25431,29.0,25.0,26.0
25432,27.0,39.0,24.0
25433,32.0,26.0,22.0
25434,27.0,35.0,24.0
25435,27.0,32.0,21.0
25436,30.0,37.0,23.0
25437,26.0,6.0,23.0
25438,22.0,6.0,25.0
25439,28.0,32.0,22.0
25440,23.0,38.0,24.0
25441,27.0,31.0,23.0
25442,27.0,29.0,24.0
25443,27.0,34.0,19.0
25444,26.0,6.0,24.0
25445,29.0,33.0,24.0
25446,26.0,6.0,24.0
25447,28.0,35.0,24.0
25448,29.0,34.0,24.0
25449,28.0,32.0,25.0
25450,26.0,32.0,25.0
25451,27.0,31.0,24.0
25452,25.0,31.0,25.0
25453,28.0,31.0,25.0
25454,28.0,35.0,23.0
25455,26.0,33.0,25.0
25456,28.0,29.0,23.0
25457,28.0,37.0,24.0
25458,28.0,32.0,24.0
25459,28.0,35.0,24.0
25460,24.0,11.0,25.0
25461,20.0,13.0,24.0
25462,26.0,31.0,24.0
25463,29.0,36.0,24.0
25464,28.0,32.0,24.0
25465,31.0,37.0,25.0
25466,25.0,30.0,25.0
25467,26.0,32.0,25.0
25468,26.0,30.0,23.0
25469,30.0,32.0,25.0
25470,28.0,30.0,24.0
25471,26.0,33.0,24.0
25472,26.0,33.0,24.0
25473,27.0,32.0,25.0
25474,27.0,33.0,25.0
25475,31.0,32.0,24.0
25476,26.0,33.0,25.0
25477,25.0,31.0,24.0
25478,28.0,6.0,25.0
25479,28.0,33.0,25.0
25480,26.0,28.0,26.0
25481,27.0,30.0,23.0
25482,27.0,29.0,25.0
25483,27.0,13.0,26.0
25484,29.0,35.0,24.0
25485,27.0,32.0,24.0
25486,27.0,33.0,24.0
25487,27.0,30.0,24.0
25488,29.0,33.0,25.0
25489,26.0,31.0,23.0
25490,26.0,33.0,24.0
25491,26.0,21.0,23.0
25492,25.0,30.0,23.0
25493,27.0,34.0,6.0
25494,27.0,34.0,6.0
25495,28.0,34.0,25.0
25496,28.0,34.0,25.0
25497,28.0,34.0,25.0
25498,27.0,30.0,24.0
25499,27.0,34.0,26.0
25500,27.0,30.0,24.0
25501,27.0,32.0,24.0
25502,27.0,32.0,24.0
25503,26.0,32.0,25.0
25504,29.0,35.0,23.0
25505,22.0,22.0,22.0
25506,26.0,31.0,24.0
25507,27.0,31.0,25.0
25508,28.0,35.0,23.0
25509,25.0,35.0,24.0
25510,28.0,32.0,23.0
25511,28.0,32.0,24.0
25512,29.0,23.0,25.0
25513,28.0,34.0,23.0
25514,27.0,32.0,24.0
25515,27.0,35.0,25.0
25516,26.0,33.0,25.0
25517,13.0,25.0,27.0
25518,23.0,35.0,27.0
25519,26.0,30.0,23.0
25520,26.0,33.0,24.0
25521,26.0,35.0,25.0
25522,28.0,32.0,23.0
25523,24.0,31.0,25.0
25524,28.0,6.0,24.0
25525,27.0,35.0,24.0
25526,28.0,32.0,24.0
25527,14.0,6.0,23.0
25528,30.0,34.0,25.0
25529,28.0,31.0,23.0
25530,27.0,27.0,25.0
25531,27.0,28.0,25.0
25532,27.0,32.0,25.0
25533,29.0,32.0,25.0
25534,25.0,28.0,24.0
25535,27.0,31.0,23.0
25536,29.0,35.0,23.0
25537,27.0,34.0,24.0
25538,26.0,33.0,25.0
25539,11.0,6.0,6.0
25540,30.0,33.0,24.0
25541,28.0,33.0,25.0
25542,29.0,27.0,24.0
25543,28.0,33.0,24.0
25544,27.0,34.0,24.0
25545,28.0,34.0,25.0
25546,29.0,34.0,25.0
25547,27.0,32.0,25.0
25548,21.0,22.0,24.0
25549,28.0,33.0,21.0
25550,28.0,31.0,24.0
25551,28.0,31.0,24.0
25552,27.0,32.0,25.0
25553,28.0,33.0,24.0
25554,26.0,32.0,25.0
25555,26.0,30.0,23.0
25556,28.0,32.0,24.0
25557,27.0,24.0,25.0
25558,28.0,32.0,22.0
25559,26.0,30.0,23.0
25560,28.0,32.0,25.0
25561,24.0,6.0,21.0
25562,29.0,32.0,25.0
25563,30.0,33.0,24.0
25564,28.0,37.0,25.0
25565,28.0,31.0,25.0
25566,29.0,32.0,25.0
25567,29.0,33.0,27.0
25568,28.0,33.0,25.0
25569,25.0,31.0,24.0
25570,28.0,35.0,24.0
25571,29.0,32.0,24.0
25572,28.0,25.0,25.0
25573,28.0,34.0,24.0
25574,27.0,30.0,24.0
25575,27.0,32.0,25.0
25576,27.0,30.0,25.0
25577,19.0,27.0,25.0
25578,26.0,28.0,24.0
25579,28.0,33.0,26.0
25580,24.0,28.0,23.0
25581,25.0,33.0,25.0
25582,30.0,32.0,25.0
25583,27.0,32.0,24.0
25584,29.0,32.0,26.0
25585,29.0,35.0,24.0
25586,26.0,33.0,24.0
25587,28.0,33.0,25.0
25588,28.0,30.0,22.0
25589,26.0,31.0,24.0
25590,27.0,33.0,23.0
25591,27.0,30.0,23.0
25592,27.0,32.0,24.0
25593,25.0,30.0,24.0
25594,26.0,31.0,23.0
25595,16.0,26.0,24.0
25596,27.0,32.0,25.0
25597,28.0,24.0,25.0
25598,28.0,33.0,24.0
25599,27.0,30.0,24.0
25600,28.0,32.0,23.0
25601,25.0,31.0,25.0
25602,28.0,36.0,23.0
25603,29.0,32.0,26.0
25604,28.0,35.0,25.0
25605,27.0,36.0,24.0
25606,30.0,41.0,22.0
25607,26.0,26.0,26.0
25608,27.0,32.0,24.0
25609,26.0,32.0,24.0
25610,26.0,31.0,22.0
25611,26.0,31.0,24.0
25612,25.0,31.0,24.0
25613,32.0,38.0,25.0
25614,27.0,35.0,24.0
25615,29.0,36.0,24.0
25616,28.0,31.0,28.0
25617,29.0,33.0,24.0
25618,14.0,6.0,23.0
25619,29.0,33.0,22.0
25620,27.0,25.0,24.0
25621,27.0,33.0,23.0
25622,38.0,33.0,21.0
25623,24.0,31.0,24.0
25624,27.0,32.0,23.0
25625,27.0,32.0,23.0
25626,24.0,24.0,25.0
25627,27.0,32.0,24.0
25628,28.0,33.0,24.0
25629,28.0,31.0,25.0
25630,27.0,6.0,24.0
25631,28.0,32.0,25.0
25632,29.0,34.0,25.0
25633,27.0,35.0,24.0
25634,25.0,6.0,23.0
25635,29.0,34.0,25.0
25636,27.0,33.0,25.0
25637,26.0,30.0,24.0
25638,27.0,30.0,6.0
25639,25.0,29.0,25.0
25640,27.0,33.0,25.0
25641,27.0,34.0,25.0
25642,27.0,32.0,24.0
25643,26.0,31.0,24.0
25644,22.0,29.0,6.0
25645,26.0,35.0,24.0
25646,27.0,33.0,25.0
25647,26.0,30.0,24.0
25648,26.0,30.0,24.0
25649,27.0,30.0,24.0
25650,29.0,31.0,25.0
25651,29.0,36.0,26.0
25652,28.0,32.0,25.0
25653,27.0,33.0,24.0
25654,27.0,31.0,23.0
25655,27.0,32.0,25.0
25656,29.0,34.0,26.0
25657,27.0,32.0,23.0
25658,33.0,41.0,25.0
25659,28.0,31.0,24.0
25660,27.0,32.0,26.0
25661,27.0,33.0,23.0
25662,27.0,32.0,25.0
25663,27.0,34.0,24.0
25664,28.0,32.0,21.0
25665,28.0,32.0,21.0
25666,14.0,6.0,6.0
25667,28.0,36.0,23.0
25668,12.0,25.0,25.0
25669,25.0,35.0,25.0
25670,29.0,33.0,25.0
25671,29.0,26.0,24.0
25672,27.0,33.0,24.0
25673,25.0,33.0,24.0
25674,25.0,31.0,24.0
25675,26.0,32.0,25.0
25676,28.0,33.0,25.0
25677,24.0,6.0,24.0
25678,28.0,35.0,26.0
25679,25.0,32.0,18.0
25680,26.0,37.0,25.0
25681,25.0,31.0,24.0
25682,27.0,31.0,22.0
25683,27.0,27.0,26.0
25684,28.0,31.0,26.0
25685,22.0,30.0,23.0
25686,27.0,33.0,25.0
25687,25.0,34.0,23.0
25688,27.0,31.0,25.0
25689,27.0,30.0,22.0
25690,27.0,32.0,6.0
25691,28.0,26.0,25.0
25692,29.0,32.0,25.0
25693,27.0,30.0,23.0
25694,27.0,31.0,25.0
25695,30.0,34.0,26.0
25696,26.0,23.0,23.0
25697,29.0,34.0,24.0
25698,26.0,32.0,25.0
25699,26.0,34.0,24.0
25700,27.0,32.0,25.0
25701,25.0,29.0,23.0
25702,30.0,37.0,27.0
25703,30.0,38.0,25.0
25704,27.0,34.0,26.0
25705,29.0,35.0,24.0
25706,29.0,34.0,24.0
25707,27.0,30.0,29.0
25708,28.0,34.0,23.0
25709,30.0,35.0,25.0
25710,28.0,30.0,22.0
25711,27.0,34.0,25.0
25712,26.0,32.0,22.0
25713,28.0,25.0,23.0
25714,26.0,33.0,22.0
25715,27.0,31.0,24.0
25716,28.0,32.0,25.0
25717,24.0,33.0,22.0
25718,27.0,35.0,26.0
25719,24.0,19.0,6.0
25720,26.0,31.0,24.0
25721,26.0,31.0,24.0
25722,27.0,36.0,25.0
25723,25.0,31.0,24.0
25724,27.0,6.0,23.0
25725,27.0,32.0,24.0
25726,25.0,30.0,22.0
25727,27.0,6.0,24.0
25728,27.0,6.0,24.0
25729,30.0,33.0,23.0
25730,29.0,32.0,22.0
25731,28.0,34.0,25.0
25732,27.0,32.0,21.0
25733,27.0,24.0,24.0
25734,27.0,31.0,24.0
25735,28.0,31.0,24.0
25736,28.0,34.0,26.0
25737,28.0,35.0,25.0
25738,27.0,33.0,6.0
25739,27.0,33.0,6.0
25740,28.0,31.0,25.0
25741,28.0,6.0,25.0
25742,27.0,33.0,6.0
25743,28.0,25.0,26.0
25744,28.0,25.0,26.0
25745,27.0,31.0,24.0
25746,29.0,33.0,24.0
25747,27.0,33.0,24.0
25748,26.0,31.0,26.0
25749,29.0,6.0,6.0
25750,27.0,33.0,24.0
25751,23.0,30.0,23.0
25752,28.0,31.0,25.0
25753,26.0,35.0,25.0
25754,26.0,30.0,25.0
25755,25.0,32.0,24.0
25756,27.0,31.0,24.0
25757,25.0,30.0,21.0
25758,27.0,35.0,25.0
25759,29.0,34.0,24.0
25760,27.0,32.0,6.0
25761,28.0,24.0,24.0
25762,27.0,31.0,25.0
25763,27.0,35.0,23.0
25764,17.0,6.0,24.0
25765,28.0,33.0,25.0
25766,27.0,37.0,24.0
25767,25.0,23.0,26.0
25768,26.0,6.0,6.0
25769,27.0,24.0,25.0
25770,29.0,33.0,26.0
25771,27.0,33.0,24.0
25772,28.0,34.0,24.0
25773,27.0,31.0,24.0
25774,26.0,28.0,24.0
25775,28.0,23.0,24.0
25776,28.0,31.0,25.0
25777,27.0,30.0,24.0
25778,26.0,30.0,24.0
25779,29.0,35.0,25.0
25780,28.0,30.0,24.0
25781,27.0,32.0,25.0
25782,27.0,27.0,26.0
25783,28.0,35.0,23.0
25784,27.0,31.0,25.0
25785,27.0,35.0,26.0
25786,31.0,6.0,24.0
25787,26.0,31.0,24.0
25788,28.0,35.0,25.0
25789,27.0,31.0,24.0
25790,27.0,31.0,23.0
25791,27.0,33.0,25.0
25792,26.0,33.0,24.0
25793,26.0,6.0,17.0
25794,27.0,30.0,21.0
25795,29.0,32.0,25.0
25796,27.0,35.0,23.0
25797,25.0,24.0,23.0
25798,28.0,30.0,25.0
25799,31.0,34.0,26.0
25800,28.0,33.0,25.0
25801,28.0,32.0,25.0
25802,27.0,33.0,24.0
25803,26.0,32.0,24.0
25804,26.0,30.0,23.0
25805,28.0,35.0,26.0
25806,27.0,32.0,22.0
25807,27.0,25.0,25.0
25808,28.0,32.0,24.0
25809,26.0,24.0,6.0
25810,27.0,6.0,25.0
25811,26.0,28.0,25.0
25812,27.0,35.0,23.0
25813,27.0,33.0,24.0
25814,28.0,25.0,24.0
25815,28.0,35.0,25.0
25816,26.0,34.0,25.0
25817,26.0,37.0,25.0
25818,28.0,33.0,24.0
25819,28.0,33.0,24.0
25820,29.0,30.0,25.0
25821,26.0,30.0,25.0
25822,26.0,35.0,25.0
25823,32.0,35.0,24.0
25824,25.0,31.0,24.0
25825,30.0,35.0,25.0
25826,28.0,29.0,24.0
25827,23.0,31.0,24.0
25828,27.0,32.0,26.0
25829,27.0,31.0,25.0
25830,27.0,31.0,24.0
25831,30.0,32.0,24.0
25832,28.0,6.0,24.0
25833,25.0,32.0,24.0
25834,28.0,25.0,25.0
25835,31.0,34.0,25.0
25836,28.0,33.0,26.0
25837,29.0,33.0,26.0
25838,28.0,33.0,24.0
25839,38.0,37.0,26.0
25840,28.0,34.0,24.0
25841,28.0,30.0,25.0
25842,27.0,33.0,23.0
25843,27.0,31.0,26.0
25844,27.0,31.0,24.0
25845,25.0,23.0,6.0
25846,26.0,32.0,24.0
25847,13.0,6.0,6.0
25848,27.0,34.0,23.0
25849,28.0,6.0,26.0
25850,28.0,32.0,24.0
25851,25.0,32.0,25.0
25852,27.0,37.0,25.0
25853,13.0,6.0,22.0
25854,25.0,32.0,26.0
25855,28.0,32.0,25.0
25856,27.0,32.0,33.0
25857,26.0,30.0,8.0
25858,28.0,34.0,25.0
25859,27.0,30.0,25.0
25860,27.0,33.0,24.0
25861,27.0,30.0,23.0
25862,25.0,31.0,25.0
25863,27.0,12.0,24.0
25864,25.0,32.0,25.0
25865,30.0,6.0,25.0
25866,26.0,6.0,24.0
25867,26.0,32.0,25.0
